Calculation_617274644642918406,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Calculation_617274644912177162
0.2,Office Supplies,Dallas,United States,RE-19450,Richard Eichhorn,0.2,3/3/2017,CA-2017-127621,75081,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",9.744,8,Central,3062,26.88,Consumer,3/7/2017,Standard Class,Texas,Paper,Profitable
0.2,Furniture,Los Angeles,United States,EJ-13720,Ed Jacobs,0.2,3/3/2017,CA-2017-123085,90008,FUR-CH-10003968,Novimex Turbo Task Chair,-17.0352,3,West,6577,170.352,Consumer,3/8/2017,Standard Class,California,Chairs,Unprofitable
0.2,Furniture,Los Angeles,United States,BT-11395,Bill Tyler,0.2,3/3/2017,CA-2017-117513,90004,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",-14.987700000,7,West,8619,399.672,Corporate,3/8/2017,Standard Class,California,Tables,Unprofitable
,Office Supplies,Murray,United States,LP-17095,Liz Preis,0,3/3/2017,CA-2017-121804,42071,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,19.656,5,South,1323,72.8,Consumer,3/8/2017,Standard Class,Kentucky,Appliances,Profitable
,Technology,Los Angeles,United States,EJ-13720,Ed Jacobs,0,3/3/2017,CA-2017-123085,90008,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,440.7648,8,West,6576,1049.44,Consumer,3/8/2017,Standard Class,California,Accessories,Profitable
,Furniture,Dearborn Heights,United States,EP-13915,Emily Phan,0,3/3/2017,CA-2017-111815,48127,FUR-CH-10000785,Global Ergonomic Managers Chair,47.0548,1,Central,3474,180.98,Consumer,3/10/2017,Standard Class,Michigan,Chairs,Profitable
,Technology,Dearborn Heights,United States,EP-13915,Emily Phan,0,3/3/2017,CA-2017-111815,48127,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,42.9914,2,Central,3475,99.98,Consumer,3/10/2017,Standard Class,Michigan,Accessories,Profitable
0.6,Furniture,Houston,United States,TT-21460,Tonja Turnell,0.6,3/4/2017,US-2017-119816,77095,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",-77.625,5,Central,6447,103.5,Home Office,3/6/2017,Second Class,Texas,Furnishings,Unprofitable
0.2,Office Supplies,Houston,United States,TT-21460,Tonja Turnell,0.2,3/4/2017,US-2017-119816,77095,OFF-LA-10002381,Avery 497,0.8624,1,Central,6448,2.464,Home Office,3/6/2017,Second Class,Texas,Labels,Profitable
0.2,Office Supplies,Houston,United States,TT-21460,Tonja Turnell,0.2,3/4/2017,US-2017-119816,77095,OFF-ST-10000918,Crate-A-Files,0.654000000,1,Central,6449,8.72,Home Office,3/6/2017,Second Class,Texas,Storage,Profitable
0.2,Office Supplies,Houston,United States,DP-13000,Darren Powers,0.2,3/4/2017,CA-2017-142174,77041,OFF-PA-10000806,Xerox 1934,32.4684,2,Central,5296,89.568,Consumer,3/9/2017,Standard Class,Texas,Paper,Profitable
,Office Supplies,Los Angeles,United States,SP-20860,Sung Pak,0,3/4/2017,CA-2017-110478,90045,OFF-AR-10001573,American Pencil,2.7028,4,West,420,9.32,Corporate,3/9/2017,Standard Class,California,Art,Profitable
,Office Supplies,Los Angeles,United States,SP-20860,Sung Pak,0,3/4/2017,CA-2017-110478,90045,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",7.015,1,West,421,15.25,Corporate,3/9/2017,Standard Class,California,Envelopes,Profitable
,Office Supplies,Rochester,United States,JD-16060,Julia Dunbar,0,3/5/2017,CA-2017-168123,55901,OFF-BI-10001097,Avery Hole Reinforcements,9.1581,3,Central,4747,18.69,Consumer,3/5/2017,Same Day,Minnesota,Binders,Profitable
,Office Supplies,Rochester,United States,JD-16060,Julia Dunbar,0,3/5/2017,CA-2017-168123,55901,OFF-BI-10001071,GBC ProClick Punch Binding System,62.7004,2,Central,4746,127.96,Consumer,3/5/2017,Same Day,Minnesota,Binders,Profitable
,Office Supplies,Rochester,United States,JD-16060,Julia Dunbar,0,3/5/2017,CA-2017-168123,55901,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,2.528,2,Central,4744,7.9,Consumer,3/5/2017,Same Day,Minnesota,Fasteners,Profitable
,Office Supplies,Milwaukee,United States,PK-19075,Pete Kriz,0,3/5/2017,CA-2017-147753,53209,OFF-LA-10003537,Avery 515,11.7782,2,Central,3813,25.06,Consumer,3/5/2017,Same Day,Wisconsin,Labels,Profitable
,Office Supplies,Rochester,United States,JD-16060,Julia Dunbar,0,3/5/2017,CA-2017-168123,55901,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,57.5016,4,Central,4745,221.16,Consumer,3/5/2017,Same Day,Minnesota,Storage,Profitable
,Office Supplies,Southaven,United States,CB-12535,Claudia Bergmann,0,3/5/2017,CA-2017-161046,38671,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,78.672,2,South,5951,262.24,Corporate,3/5/2017,Same Day,Mississippi,Appliances,Profitable
,Office Supplies,Southaven,United States,CB-12535,Claudia Bergmann,0,3/5/2017,CA-2017-161046,38671,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,112.4928,6,South,5952,234.36,Corporate,3/5/2017,Same Day,Mississippi,Binders,Profitable
,Office Supplies,Southaven,United States,CB-12535,Claudia Bergmann,0,3/5/2017,CA-2017-161046,38671,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,19.6328,4,South,5949,42.68,Corporate,3/5/2017,Same Day,Mississippi,Envelopes,Profitable
,Technology,Southaven,United States,CB-12535,Claudia Bergmann,0,3/5/2017,CA-2017-161046,38671,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,125.9874,3,South,5950,299.97,Corporate,3/5/2017,Same Day,Mississippi,Accessories,Profitable
,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,0,3/6/2017,CA-2017-125101,94109,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",16.945,2,West,5151,67.78,Corporate,3/10/2017,Second Class,California,Storage,Profitable
,Office Supplies,San Francisco,United States,FC-14245,Frank Carlisle,0,3/6/2017,CA-2017-167640,94109,OFF-AR-10003158,Fluorescent Highlighters by Dixon,8.1192,6,West,6512,23.88,Home Office,3/10/2017,Standard Class,California,Art,Profitable
0.2,Office Supplies,San Francisco,United States,BF-11170,Ben Ferrer,0.2,3/6/2017,US-2017-119039,94109,OFF-BI-10004182,Economy Binders,5.4288,9,West,4180,14.976,Home Office,3/10/2017,Standard Class,California,Binders,Profitable
,Office Supplies,San Francisco,United States,FC-14245,Frank Carlisle,0,3/6/2017,CA-2017-167640,94109,OFF-LA-10004559,Avery 49,5.6448,4,West,6513,11.52,Home Office,3/10/2017,Standard Class,California,Labels,Profitable
,Office Supplies,San Francisco,United States,FC-14245,Frank Carlisle,0,3/6/2017,CA-2017-167640,94109,OFF-PA-10001033,Xerox 1893,140.5957,7,West,6514,286.93,Home Office,3/10/2017,Standard Class,California,Paper,Profitable
0.2,Technology,San Francisco,United States,FC-14245,Frank Carlisle,0.2,3/6/2017,CA-2017-167640,94109,TEC-PH-10001336,Digium D40 VoIP phone,23.2182,2,West,6515,206.384,Home Office,3/10/2017,Standard Class,California,Phones,Profitable
,Furniture,New York City,United States,RM-19750,Roland Murray,0,3/6/2017,CA-2017-168193,10011,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",16.5531,3,East,3736,71.97,Consumer,3/11/2017,Second Class,New York,Furnishings,Profitable
,Office Supplies,New York City,United States,RM-19750,Roland Murray,0,3/6/2017,CA-2017-168193,10011,OFF-PA-10002254,Xerox 1883,12.1348,1,East,3735,26.38,Consumer,3/11/2017,Second Class,New York,Paper,Profitable
0.2,Office Supplies,Dallas,United States,DW-13540,Don Weiss,0.2,3/6/2017,CA-2017-148642,75220,OFF-AR-10000588,Newell 345,4.7616,4,Central,9313,63.488,Consumer,3/12/2017,Standard Class,Texas,Art,Profitable
0.2,Office Supplies,Dallas,United States,DW-13540,Don Weiss,0.2,3/6/2017,CA-2017-148642,75220,OFF-LA-10000134,Avery 511,1.7248,2,Central,9312,4.928,Consumer,3/12/2017,Standard Class,Texas,Labels,Profitable
0.2,Office Supplies,New York City,United States,SH-20395,Shahid Hopkins,0.2,3/7/2017,CA-2017-110884,10035,OFF-BI-10003669,3M Organizer Strips,9.072,6,East,4903,25.92,Consumer,3/12/2017,Standard Class,New York,Binders,Profitable
,Office Supplies,New York City,United States,SH-20395,Shahid Hopkins,0,3/7/2017,CA-2017-110884,10035,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",42.1314,3,East,4904,91.59,Consumer,3/12/2017,Standard Class,New York,Labels,Profitable
,Technology,Clinton,United States,MG-17890,Michael Granlund,0,3/7/2017,CA-2017-136672,20735,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,4.908,3,East,1372,49.08,Home Office,3/12/2017,Standard Class,Maryland,Accessories,Profitable
,Office Supplies,Columbus,United States,VB-21745,Victoria Brennan,0,3/8/2017,CA-2017-155698,31907,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,168.4384,8,South,360,647.84,Corporate,3/11/2017,First Class,Georgia,Appliances,Profitable
,Office Supplies,Columbus,United States,VB-21745,Victoria Brennan,0,3/8/2017,CA-2017-155698,31907,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9.936,2,South,361,20.7,Corporate,3/11/2017,First Class,Georgia,Labels,Profitable
,Office Supplies,Anaheim,United States,AH-10210,Alan Hwang,0,3/8/2017,CA-2017-104080,92804,OFF-AR-10001972,Newell 323,0.8736,2,West,4885,3.36,Consumer,3/15/2017,Standard Class,California,Art,Profitable
0.2,Office Supplies,Anaheim,United States,AH-10210,Alan Hwang,0.2,3/8/2017,CA-2017-104080,92804,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,West,4884,171.2,Consumer,3/15/2017,Standard Class,California,Binders,Profitable
0.2,Office Supplies,Los Angeles,United States,KB-16315,Karl Braun,0.2,3/9/2017,CA-2017-147354,90008,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,9.6375,5,West,8541,30.84,Consumer,3/13/2017,Standard Class,California,Binders,Profitable
0.2,Technology,Los Angeles,United States,KB-16315,Karl Braun,0.2,3/9/2017,CA-2017-147354,90008,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,59.998,2,West,8540,479.984,Consumer,3/13/2017,Standard Class,California,Copiers,Profitable
,Technology,San Francisco,United States,LW-16990,Lindsay Williams,0,3/9/2017,CA-2017-102834,94110,TEC-AC-10001908,Logitech Wireless Headset h800,69.993,2,West,1926,199.98,Corporate,3/13/2017,Standard Class,California,Accessories,Profitable
0.3,Furniture,Dallas,United States,MD-17350,Maribeth Dona,0.3,3/10/2017,CA-2017-132290,75217,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",-173.3472,4,Central,8413,933.408,Consumer,3/14/2017,Standard Class,Texas,Tables,Unprofitable
0.2,Furniture,Chester,United States,MH-18115,Mick Hernandez,0.2,3/10/2017,CA-2017-144638,19013,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,11.5164,2,East,1257,43.872,Home Office,3/14/2017,Standard Class,Pennsylvania,Furnishings,Profitable
0.2,Furniture,Chester,United States,MH-18115,Mick Hernandez,0.2,3/10/2017,CA-2017-144638,19013,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,0.5022,1,East,1256,6.696,Home Office,3/14/2017,Standard Class,Pennsylvania,Furnishings,Profitable
0.2,Office Supplies,Chester,United States,MH-18115,Mick Hernandez,0.2,3/10/2017,CA-2017-144638,19013,OFF-AR-10003958,Newell 337,0.590400000,2,East,1254,5.248,Home Office,3/14/2017,Standard Class,Pennsylvania,Art,Profitable
0.4,Technology,Chester,United States,MH-18115,Mick Hernandez,0.4,3/10/2017,CA-2017-144638,19013,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,-8.379,3,East,1255,35.91,Home Office,3/14/2017,Standard Class,Pennsylvania,Phones,Unprofitable
0.2,Office Supplies,Raleigh,United States,KS-16300,Karen Seio,0.2,3/10/2017,CA-2017-155824,27604,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,3.6588,1,South,4997,48.784,Corporate,3/15/2017,Standard Class,North Carolina,Appliances,Profitable
0.7,Office Supplies,Raleigh,United States,KS-16300,Karen Seio,0.7,3/10/2017,CA-2017-155824,27604,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,-10.0372,4,South,4998,13.092,Corporate,3/15/2017,Standard Class,North Carolina,Binders,Unprofitable
,Technology,San Francisco,United States,CM-11815,Candace McMahon,0,3/10/2017,CA-2017-140494,94109,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,21.2724,4,West,6689,111.96,Corporate,3/15/2017,Second Class,California,Accessories,Profitable
0.4,Technology,Philadelphia,United States,EB-13870,Emily Burns,0.4,3/10/2017,CA-2017-130967,19140,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),-10.7964,3,East,4294,53.982,Consumer,3/16/2017,Standard Class,Pennsylvania,Phones,Unprofitable
,Furniture,Cambridge,United States,PV-18985,Paul Van Hugh,0,3/11/2017,US-2017-133081,2138,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",11.7568,1,East,8044,26.72,Home Office,3/15/2017,Standard Class,Massachusetts,Furnishings,Profitable
,Technology,Cambridge,United States,PV-18985,Paul Van Hugh,0,3/11/2017,US-2017-133081,2138,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,24.9132,4,East,8043,63.88,Home Office,3/15/2017,Standard Class,Massachusetts,Accessories,Profitable
0.4,Furniture,Philadelphia,United States,MH-17290,Marc Harrigan,0.4,3/11/2017,US-2017-141558,19140,FUR-TA-10004086,KI Adjustable-Height Table,-46.4292,3,East,7146,154.764,Home Office,3/16/2017,Standard Class,Pennsylvania,Tables,Unprofitable
0.7,Office Supplies,Philadelphia,United States,MH-17290,Marc Harrigan,0.7,3/11/2017,US-2017-141558,19140,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-8.6058,1,East,7145,12.294,Home Office,3/16/2017,Standard Class,Pennsylvania,Binders,Unprofitable
0.2,Office Supplies,Philadelphia,United States,MH-17290,Marc Harrigan,0.2,3/11/2017,US-2017-141558,19140,OFF-ST-10004946,Desktop 3-Pocket Hot File,3.246,1,East,7147,43.28,Home Office,3/16/2017,Standard Class,Pennsylvania,Storage,Profitable
0.4,Technology,Philadelphia,United States,MH-17290,Marc Harrigan,0.4,3/11/2017,US-2017-141558,19140,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,-181.265,5,East,7144,776.85,Home Office,3/16/2017,Standard Class,Pennsylvania,Phones,Unprofitable
,Office Supplies,Detroit,United States,MJ-17740,Max Jones,0,3/11/2017,CA-2017-147291,48227,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,421.0824,4,Central,2994,895.92,Consumer,3/17/2017,Standard Class,Michigan,Binders,Profitable
,Office Supplies,Rogers,United States,GA-14725,Guy Armstrong,0,3/12/2017,CA-2017-152786,72756,OFF-BI-10000829,Avery Non-Stick Binders,18.5886,9,South,5387,40.41,Consumer,3/17/2017,Standard Class,Arkansas,Binders,Profitable
,Office Supplies,San Francisco,United States,BS-11380,Bill Stewart,0,3/12/2017,CA-2017-116288,94122,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,9.717600000,3,West,4636,242.94,Corporate,3/17/2017,Standard Class,California,Storage,Profitable
,Technology,Lowell,United States,KB-16585,Ken Black,0,3/12/2017,CA-2017-159352,1852,TEC-PH-10004700,PowerGen Dual USB Car Charger,32.1678,7,East,3188,69.93,Corporate,3/17/2017,Standard Class,Massachusetts,Phones,Profitable
0.3,Furniture,Chicago,United States,SU-20665,Stephanie Ulpright,0.3,3/13/2017,CA-2017-157966,60610,FUR-CH-10003606,SAFCO Folding Chair Trolley,-2.5648,1,Central,5568,89.768,Home Office,3/13/2017,Same Day,Illinois,Chairs,Unprofitable
0.2,Office Supplies,Chicago,United States,SU-20665,Stephanie Ulpright,0.2,3/13/2017,CA-2017-157966,60610,OFF-AR-10000799,Col-Erase Pencils with Erasers,2.1888,4,Central,5565,19.456,Home Office,3/13/2017,Same Day,Illinois,Art,Profitable
0.2,Office Supplies,Chicago,United States,SU-20665,Stephanie Ulpright,0.2,3/13/2017,CA-2017-157966,60610,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",1.86,5,Central,5567,29.76,Home Office,3/13/2017,Same Day,Illinois,Art,Profitable
0.2,Office Supplies,Chicago,United States,SU-20665,Stephanie Ulpright,0.2,3/13/2017,CA-2017-157966,60610,OFF-PA-10001934,Xerox 1993,5.6376,3,Central,5570,15.552,Home Office,3/13/2017,Same Day,Illinois,Paper,Profitable
0.2,Technology,Chicago,United States,SU-20665,Stephanie Ulpright,0.2,3/13/2017,CA-2017-157966,60610,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,335.9944,2,Central,5569,959.984,Home Office,3/13/2017,Same Day,Illinois,Copiers,Profitable
0.3,Technology,Chicago,United States,SU-20665,Stephanie Ulpright,0.3,3/13/2017,CA-2017-157966,60610,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",8.999400000,2,Central,5566,209.986,Home Office,3/13/2017,Same Day,Illinois,Machines,Profitable
0.2,Technology,Chicago,United States,SU-20665,Stephanie Ulpright,0.2,3/13/2017,CA-2017-157966,60610,TEC-PH-10001527,Plantronics MX500i Earset,-7.3015,1,Central,5571,34.36,Home Office,3/13/2017,Same Day,Illinois,Phones,Unprofitable
,Office Supplies,Fairfield,United States,SC-20380,Shahid Collister,0,3/13/2017,CA-2017-153843,6824,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,120.9416,2,East,7232,465.16,Consumer,3/15/2017,First Class,Connecticut,Appliances,Profitable
,Office Supplies,Fairfield,United States,SC-20380,Shahid Collister,0,3/13/2017,CA-2017-153843,6824,OFF-BI-10002353,GBC VeloBind Cover Sets,15.44,2,East,7231,30.88,Consumer,3/15/2017,First Class,Connecticut,Binders,Profitable
,Office Supplies,Fairfield,United States,SC-20380,Shahid Collister,0,3/13/2017,CA-2017-153843,6824,OFF-PA-10003673,Strathmore Photo Mount Cards,12.4752,4,East,7233,27.12,Consumer,3/15/2017,First Class,Connecticut,Paper,Profitable
0.2,Technology,Aurora,United States,FH-14275,Frank Hawley,0.2,3/13/2017,CA-2017-162474,60505,TEC-PH-10004700,PowerGen Dual USB Car Charger,2.5974,1,Central,9392,7.992,Corporate,3/16/2017,First Class,Illinois,Phones,Profitable
,Office Supplies,Columbia,United States,JB-16000,Joy Bell-,0,3/13/2017,CA-2017-107713,21044,OFF-BI-10002026,Avery Arch Ring Binders,81.921,3,East,7922,174.3,Consumer,3/17/2017,Standard Class,Maryland,Binders,Profitable
,Technology,New York City,United States,MT-17815,Meg Tillman,0,3/13/2017,US-2017-146906,10011,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,74.975,2,East,8295,299.9,Consumer,3/17/2017,Standard Class,New York,Phones,Profitable
,Office Supplies,Albuquerque,United States,BF-11215,Benjamin Farhat,0,3/13/2017,CA-2017-106859,87105,OFF-PA-10001815,Xerox 1885,138.3552,6,West,3069,288.24,Home Office,3/18/2017,Second Class,New Mexico,Paper,Profitable
,Office Supplies,Albuquerque,United States,BF-11215,Benjamin Farhat,0,3/13/2017,CA-2017-106859,87105,OFF-PA-10001534,Xerox 230,21.7728,7,West,3068,45.36,Home Office,3/18/2017,Second Class,New Mexico,Paper,Profitable
,Office Supplies,Albuquerque,United States,BF-11215,Benjamin Farhat,0,3/13/2017,CA-2017-106859,87105,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",25.424,8,West,3065,90.8,Home Office,3/18/2017,Second Class,New Mexico,Storage,Profitable
,Technology,Albuquerque,United States,BF-11215,Benjamin Farhat,0,3/13/2017,CA-2017-106859,87105,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,88.1295,5,West,3067,214.95,Home Office,3/18/2017,Second Class,New Mexico,Accessories,Profitable
0.2,Technology,Albuquerque,United States,BF-11215,Benjamin Farhat,0.2,3/13/2017,CA-2017-106859,87105,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,49.2576,8,West,3066,140.736,Home Office,3/18/2017,Second Class,New Mexico,Phones,Profitable
,Office Supplies,Manteca,United States,KF-16285,Karen Ferguson,0,3/13/2017,CA-2017-166296,95336,OFF-PA-10004359,Multicolor Computer Printout Paper,150.984,3,West,2163,314.55,Home Office,3/19/2017,Standard Class,California,Paper,Profitable
0.2,Office Supplies,Denver,United States,SE-20110,Sanjit Engle,0.2,3/13/2017,CA-2017-105851,80219,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,-299.8116,2,West,4459,1332.496,Consumer,3/20/2017,Standard Class,Colorado,Supplies,Unprofitable
0.2,Technology,Chicago,United States,BN-11470,Brad Norvell,0.2,3/14/2017,CA-2017-114370,60623,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,4.9616,2,Central,8440,49.616,Corporate,3/17/2017,Second Class,Illinois,Phones,Profitable
0.2,Furniture,Columbus,United States,SP-20920,Susan Pistek,0.2,3/16/2017,CA-2017-161172,43229,FUR-FU-10003424,Nu-Dell Oak Frame,7.689600000,6,East,8526,51.264,Consumer,3/16/2017,Same Day,Ohio,Furnishings,Profitable
0.7,Office Supplies,Columbus,United States,SP-20920,Susan Pistek,0.7,3/16/2017,CA-2017-161172,43229,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,-3.462,3,East,8527,5.193,Consumer,3/16/2017,Same Day,Ohio,Binders,Unprofitable
0.2,Office Supplies,Columbus,United States,SP-20920,Susan Pistek,0.2,3/16/2017,CA-2017-161172,43229,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",3.389,2,East,8529,54.224,Consumer,3/16/2017,Same Day,Ohio,Storage,Profitable
0.2,Technology,Columbus,United States,SP-20920,Susan Pistek,0.2,3/16/2017,CA-2017-161172,43229,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,43.9956,2,East,8528,159.984,Consumer,3/16/2017,Same Day,Ohio,Accessories,Profitable
0.4,Technology,Columbus,United States,SP-20920,Susan Pistek,0.4,3/16/2017,CA-2017-161172,43229,TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,-7.396,2,East,8525,44.376,Consumer,3/16/2017,Same Day,Ohio,Phones,Unprofitable
,Office Supplies,Seattle,United States,VM-21685,Valerie Mitchum,0,3/16/2017,US-2017-101539,98105,OFF-PA-10001972,Xerox 214,3.1104,1,West,1929,6.48,Home Office,3/18/2017,Second Class,Washington,Paper,Profitable
,Office Supplies,Seattle,United States,VM-21685,Valerie Mitchum,0,3/16/2017,US-2017-101539,98105,OFF-ST-10004180,Safco Commercial Shelving,1.8604,1,West,1930,46.51,Home Office,3/18/2017,Second Class,Washington,Storage,Profitable
0.4,Technology,Lakewood,United States,MG-17650,Matthew Grinstein,0.4,3/16/2017,CA-2017-152135,44107,TEC-PH-10003505,Geemarc AmpliPOWER60,-81.664,8,East,7353,445.44,Home Office,3/18/2017,Second Class,Ohio,Phones,Unprofitable
0.2,Technology,Seattle,United States,VM-21685,Valerie Mitchum,0.2,3/16/2017,US-2017-101539,98105,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,49.4982,3,West,1931,659.976,Home Office,3/18/2017,Second Class,Washington,Phones,Profitable
,Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,0,3/16/2017,CA-2017-129294,90032,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,54.8613,3,West,9741,140.67,Corporate,3/21/2017,Standard Class,California,Appliances,Profitable
0.2,Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,0.2,3/16/2017,CA-2017-129294,90032,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,6.888,5,West,9740,19.68,Corporate,3/21/2017,Standard Class,California,Binders,Profitable
0.2,Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,0.2,3/16/2017,CA-2017-129294,90032,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",22.9008,6,West,9739,70.464,Corporate,3/21/2017,Standard Class,California,Binders,Profitable
,Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,0,3/16/2017,CA-2017-129294,90032,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",80.6312,2,West,9738,310.12,Corporate,3/21/2017,Standard Class,California,Storage,Profitable
0.2,Office Supplies,Lancaster,United States,CL-12565,Clay Ludtke,0.2,3/17/2017,CA-2017-129567,93534,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,5.8914,2,West,787,17.456,Consumer,3/21/2017,Second Class,California,Binders,Profitable
0.8,Office Supplies,Houston,United States,PO-19180,Philisse Overcash,0.8,3/17/2017,CA-2017-142867,77095,OFF-BI-10003166,GBC Plasticlear Binding Covers,-22.0416,6,Central,3379,13.776,Home Office,3/21/2017,Standard Class,Texas,Binders,Unprofitable
0.2,Office Supplies,Houston,United States,PO-19180,Philisse Overcash,0.2,3/17/2017,CA-2017-142867,77095,OFF-PA-10004610,Xerox 1900,3.21,3,Central,3380,10.272,Home Office,3/21/2017,Standard Class,Texas,Paper,Profitable
,Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,3/17/2017,CA-2017-140949,10011,OFF-AR-10001683,Lumber Crayons,22.458,6,East,2458,59.1,Consumer,3/22/2017,Second Class,New York,Art,Profitable
0.2,Office Supplies,New York City,United States,DB-13405,Denny Blanton,0.2,3/17/2017,CA-2017-140949,10011,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.0861,3,East,2453,9.144,Consumer,3/22/2017,Second Class,New York,Binders,Profitable
,Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,3/17/2017,CA-2017-140949,10011,OFF-LA-10004093,Avery 486,3.4357,1,East,2457,7.31,Consumer,3/22/2017,Second Class,New York,Labels,Profitable
,Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,3/17/2017,CA-2017-140949,10011,OFF-LA-10000081,Avery 496,9,5,East,2451,18.75,Consumer,3/22/2017,Second Class,New York,Labels,Profitable
,Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,3/17/2017,CA-2017-140949,10011,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",27.9344,8,East,2456,107.44,Consumer,3/22/2017,Second Class,New York,Storage,Profitable
,Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,3/17/2017,CA-2017-140949,10011,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",12.0978,3,East,2459,46.53,Consumer,3/22/2017,Second Class,New York,Storage,Profitable
,Technology,New York City,United States,DB-13405,Denny Blanton,0,3/17/2017,CA-2017-140949,10011,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,13.604,8,East,2455,71.6,Consumer,3/22/2017,Second Class,New York,Accessories,Profitable
